review_id,full_review,wish I read reviews ,wish I read reviews _ohe
R3SXFYALMXOIJ7,"I enjoyed the size. Just wish it work longer than a week for me. Judging by the other reviews, I may have gotten a rare dud.",0,0
R2OD91EHMLXAZQ,Very overpriced. Can buy one from China for 0.75 RMB (less than a quarter). Giving it two stars because it is a great eraser. Erases everything perfectly.,0,0
R2AJGCMTIOMV3W,I normally only write reviews when I get a truly bad product. This is one of those reviews. This product is very confusing to assemble. The hanger itself is made of aluminum and bends easily. The screws got stripped and I had to use some gripping tools to get them out. The aluminum bent and I had to pound it back into shape with a hammer. All around crappy product. I would have been better off with a piece of wire coat hanger.,0,0
R38SKFJDX00B2W,"I wanted to like this white board, given all the 5 stars reviews. First, two of the markers came dried up- only the red one was useable. Then, the red marker left behind a stain, so now the majority of the board is tinted a pink hue. Not sure if it was just mine as everyone seems to say in that theirs left no stains in their reviews. I am disappointed.",0,0
R291916Q7KAADC,"When the product did not seem to be working well I opened up the casing to find that the majority  of the highlighter's ink had dissolved. I checked all 5 of them and found this to be consistent throughout. Although, even if the ink were full I am not confident that these particular 'pastel' highlighters would not work well. The ink is very light in color (and while this may be expected from pastels) this seems counterintuitive to the purpose of highlighters in the first place. 1/5 stars because product arrived in poor condition and does not appear work well, even if it had arrived new.",0,0
R1QQZPBNQMS0ZV,"I rarely write a review, but I do for this piece of junk. DO NOT BUY it. I used it for a few times and it broke. The top part came off, I couldn't put it back together, see the picture. It poorly designed. I have to buy a different one to do my work. I am going to ask for a refund.",0,0
R1J3KP1NAEEIQ5,"So I know this is advertised to bring out the dirt and crud in your pores and I knew after reading reviews that wasn’t going to be the case. However I didn’t realize this is literally a mint julep face mask in a snazzy, easy to apply bottle. Save your money and just buy the $5 bottle that comes with 4x the amount of product. I will say, the application is almost mess-free, but you still have to use your finger to get to hard to reach areas like next to your nose. It’s a waste of money.",0,0
R2BYLACTJD1UDU,"Nice book. Hard back book.** my first page top left corner is torn or ripped and you can’t read what the page poem would say.  See my 2nd picture. This is the reason I gave 2 stars. I don’t want to send it back.**Which makes it kinda “stiff”. Also would give you good hard surface to color.When you think of a journey (Cheerful Journey, book name) things happen in order. Snowmen in the book (cute) but before the scarecrow (also cute). I think should be sorta in order of seasons or calendar order. Pages are just random order.",0,0
R35T2B123XFKPB,"This stool broke in the first few days we used it. It says it holds up to 300 lbs but that isn't true. My son is 6' 185 and when he stepped on it the middle broke. Very dangerous. Piece of junk. Don't trust advertisement.The company promptly wrote to me after I wrote this review. I didn't contact the seller, just posted the review.  The customer service must be getting better and I appreciate the prompt response!",0,0
R3J20N2RT9P2YW,"There were a few Smash accessories I wanted and I bought a kit that came with most of them and a few extras, including a ""free"" larger book.  I say ""free"" because the kit cost less than buying the accessories I wanted individually, so I looked at the other items as freebies on top of a good price.The Smash Swatch Tape was one of the items I wanted to add some variety to the black polka dot tape, which I love.  Now, I'm glad I got the swatch tape as part of the kit and I consider the cute clips part of what I bought and the Swatch Tape a freebie so I don't feel bad that I threw it away.  As was true with several reviewers here, the tape stuck to the next layer, ruining that layer and split apart as I tried to take it off the roll.  VERY disappointing and very poor quality.  I expected that the Swatch Tape would be the same material as the black dot paper tape.  So I pitched the useless roll of Swatch Tape and I'll buy Trendy Tape from Queen and Company dot com.  But so far, this has been the only Smash brand product I've wanted and not been happy with.",0,0
R3PVE7YH9IFNDM,How am I supposed to know how to use this thing with NO instruction booklet included? To me this is like a computer science project. Now the needle doesn't stay locked in place since I don't know how to do that either. There is no way I am going to remain an unsatisfied consumer thinking I wasted $13 like some of the reviews I see here. I am returning this thing to the seller for a refund!!,0,0
R1SD7WNQY7BO0O,"Like so many other reviewers, I was anticipating traditional greeting cards with envelopes - should have read the reviews BEFORE Iordered what turned out to be POSTCARDS - not at all suitable to mail to distant places.  I will use these POSTCARDS as gift tags - theimages are beautiful.",1,1
R20WDW9T0Z254U,"I wasn't quite sure what to expect from these, for the price.  But this is a case of paying a premium for a name, not for anything physically worth it.These are just your normal, standard notebooks, with cardboard covers that will bend and crease and wear just like any others, marring the pictures pretty quickly in any normal school use.  Seeing what my 11 year old son ends up with for his notebooks and folders in the course of just a month or two, these wouldn't make the grade.New, they do look nice.  Bright colors, well done, no blurring, the print job is excellent.  The paper is pretty standard, perforated if you prefer the clean edge rather than the ragged one you get just pulling out from the spiral.But others have already pointed out how much cheaper these can be found singly, so the three pack is definitely not worth the price.And if these are going to go to little kids, which is the most likely candidate since these are kind of ""kid"" quality art being Star Wars Rebel cartoon images (i.e. you won't get an adult Star Wars fan using these for anything), then these really won't have much of a chance at longevity.If you need notebooks for your kid for school, these aren't the ones I'd pick.  If you need something for around the house for them though, something that won't be in and out of backpacks and desks and lockers, then these may hold their form and looks for a while.  But I'd definitely not use them as ones getting packed back and forth each day",0,0
R7IQP8ZKTFNO0,My first review on Amazon after ordering for years... Toner cartridge ran out in 5 days?  I barely printed...not good.  Spend a few extra bucks and get one that works,0,0
R34Z2BYW50A6BF,"I bought these XL cartridges a month ago as my ink was getting a little low.  I installed them this morning and the Magenta and Cyan cartridges are just over half full, and the Yellow is about 80% full.  It appears these are not OEM cartridges rather refills.  Since it has been a month I cannot return... hopefully the supplier will read this review and offer a remedy for this disappointing situation.",0,0
R1UHDPV0B83W4N,I just cannot understand how this pen is rated so highly.Like others I bought the pen based upon the many glowing recommendations for a beginners fountain pen.Overall the writing experience is v poor:(i) the fine pen nib continually runs dry. I am using the converter with Lamy Crystal Black Ink.There are no air bubbles in the converter and I have to violently shake the pen to generate ink flow and end up with ink blots on the paper(ii) Super scratchy. I am mean ultra scratchy. The idea of the fountain pen is to glide over the page effortlessly.This is made worse by the tendency of the nib to run dry.(iii) Posting the pen.When writing the pen feels more balanced when the cap is fitted to the back of the pen. However it fits v poorly. Not nice and snug at all.It either ends up rattling on the end of the pen as your write or you have to post it so tightly it is difficult to get off when you are finished.(iv) The paint is so thin any small scratch reveals the shiny aluminium underneath.This is especially noticeable  at the end of the pen because you have to press so hard to firmly post the cap it wears the paint from the end of the pen.The Lamy AL Star is one of the most expensive beginners fountain pen but the experience and build quality feels v cheap and nasty to me.,0,0
R1RHCZYQDCZBBD,"It looks great coming out of the box.  However, as I started to assemble the desk, it was noted that there were several missing holes that were not pre-drilled. I did see this in other reviews before I made this purchase. But I assumed that these might have just been a few mistakes in the factory process. I guess I was wrong, and that the problem persists with many of the products that are shipped, at least it was the case with mine.  If you receive an item with the pre drilled holes , the desk may be good.  I tried to adapt and drill the holes myself, but because of the threading that is needed for the screws, it didn’t work properly.  Returned item and received a full refund.",0,0
RGFK0379U17I7,I wish I had read the reviews before purchasing.  Like others I ordered the 3pks of 6 pens and only received 3pks of 5 pens.  I really needed all the pens for gifts I am making for nurses week (54 nurses) so now I have no choice but spend more money getting what I need. 😞,1,1
R2W9HAR5W1J9VX,"Does not hold up well on city streets. Gets caught on the slightest bump on sidewalks. Based on previous reviews I thought this would be fine, but I find myself stopping whenever there is a slight bump. Today it stopped on a completely flat surface, and I almost tripped over it. I regret purchasing.",0,0
RTAQFKPPT9CRA,The ink did not fit my printer ever though they said it would replace the Cannon ink.  Don't buy.  Don't like giving it one star because doesn't rate that high.,0,0
R261LCN4BIB7Z6,"The review got 2 stars because:1. For the innovation of the product and 2. for their nice customer service.But as far as the product itself, it's not the best use of my money and I wouldn't recommend it to a friend. I received the folio and noticed that the pen loop was very large, it can hold 2-3 pens before it starts to stretch and it can hold 6+ pens (I put 5 in there and there was room for a 6th, I just didn't have that many on me). When I contacted customer service they said that this was the intended design and that pens clip to the outside.I've never seen a pen loop in a folio case require the pen to be outside of it, poor design if you ask me. Please post more pictures indicating the intentional use of this loop on the posting.Along with that the one side is starting to bow on me. I'm afraid to try and bend it back to correct this because I feel it may crack whatever is inside of it.It's just not a quality product.",0,0
RPMYAPWX4PCBJ,"Got this as a gift for my mom who has arthritis and has been having a difficult time writing with pens lately.  She wanted a ""fat"" pen. The reviews for this pen look good and the fact that it is commended for ease-of-use by the Arthritis Foundation made it seem like this would be the pen for her.  She thought it was a pretty decent pen that was more comfortable to hold and use compared to the pens she's been using.  She likes the purple/blue color of the pen and the quality of the ink, but it started leaking after only a couple of uses.  And I'm not talking about writing letters or something like that- she hardly used it.  There's ink everywhere.  The pen is unusable at this point, so the pretty aesthetic doesn't help much.  Disappointed.",0,0
RBIF4Y1CLB0IT,Something is wrong with the color cartridge. Had to take it out just to get the printer to print. So no color printing. 2 stars only because of the price.,0,0
R1Z2BP6ZY3P4F,"I find the other reviews incomprehensible, they say things like keeps a sharp point and almost scratches the paper, exactly what I was expecting.  But even though these pencils have 2H on them, they seem like 2B to me, quite soft.",0,0
R2V0NTIIANX51C,"Not pleased that it's made of cardboard. Not dealing with returning it, just wish I had read reviews before purchase.",1,1
R1IU2PSB6RO9DF,"I bought these fake ""HP"" cartridges and they work like absolute garbage!!! The print quality is awful and sometimes one or more of the colors don't even work. I'm just glad they haven't screwed up my high-end HP printer!Amazon was great and I was able to return them and I have order true HP cartridge from Amazon to replace them. However, given the other bad reviews (which I've just read not, but too late!) Amazon should ban this merchant.",0,0
RGW20WN5WVMZ0,"Bought a 5-pack of these a few months ago. The first three I tried would not write -- the ink cartridge had dried up. The two extra replacement cartridges were capped, so they worked. As another reviewer stated, you can't always tell which end the tip will come out of -- and unlike the Ion, they will open in your pocket.",0,0
R1LAB0IVHNZPPG,"I asked my daughter to order me a RETURN TO SENDER and an ADDRESS SERVICE REQUESTED Rubber Stamps from Amazon last week. I had the pleasure of sitting down and reviewing my receipts for both items today, shipped seperately of course, and was a bit baffled. Both of these items were sold for a reasonable price for about $7. Here's where my anger lies: Amazon sent me the ADDRESS SERVICE REQUESTED Rubber Stamp and the shipping & handling was free...and ""NO"" to all of the website sleuths out there; it WAS NOT part of any large purchase over $25 including free shipping. However, this company that my daughter purchased the RETURN TO SENDER Rubber Stamp from chose to charge her/me about $6 for shipping & handling alone. It weighs about as much as two loaded envelopes and took over a week to get...so you tell me where this fee is justified!!! Yes, in the future I will manage all Amazon purchases on my own, a lesson has been learned. My only intent with this review is to warn others of certain unfair, greedy S&H fees vendors like to tack on...an advise them to be more aggressive about saving money that they work hard for everyday.",0,0
R163V67AZ4ITOJ,"I should have read reviews before I purchased this. Bought the required staples, but the stapler jams every time I staple anything. Definitely would not recommend this stapler.",1,1
R1Z2AMKIU7Q4LU,"these do not stick!!! pay the money and get better quality. I am shocked that people have given this good reviews. I don't always review things, but when it is a product that does not work , then I try and let people know.  Pay the money, and get better quality sticky notes.",0,0
R2P1L1OD77A9ET,"I wanted to love these pens... I really did. The price was so incredible, when I ordered them. I read so many other reviews, but thought, hey, if I dont like them, it's less than a $20 bill, right? I ignored the negative reviews and ordered anyway. One swipe, and I knew these would not be suitable for beginner to intermediate hand lettering. Not even a little bit. I played with them (along with some water) for about an hour, and that was it. They were frustrating, and I knew they weren't for me. So, they were passed on to my daughter, who has dabbled in water color painting lately. I had no doubt she would love and want to keep them. Even SHE said I should return them. And so I shall. Why? Briefly...First, the results differ from pen to pen.  One pen might write fairly dark. The next will be nearly dry. And on and on. Second, the tips are literally brushes, not nylon ""brush"" tips. They're impossible to control for hand lettering, unless you're a pro. Third, bristles were loose and/or falling out. And less important, but still a factor --the packaging, as some have mentioned, is terrible. And on top of being awkward and flimsy, the outer sleeve of mine arrived broken and somewhat mangled. This is possibly (read: likely) the fault of the shipping facility, so that did not factor into my rating.  Don't do what I did, in ignoring the other reviews. Save yourself the hassle of returning, and the frustration and disappointment!!!",1,1
R25HIHY964UY9D,"Color Cartridge came pink color cover came out and was filled with some sponge..  Useless product and I have not used once..  Unfortunately, I didn't open the cover for long time as i bought as for spare..  Once I open Color cartridge was not printing and saw that the Pink cover was loosened and came out..  I am unable to return as the it was sometime back I bough this..  I am unable to rate in negative..  Wasted my hard earned money..  Never buy this and waste our money..",0,0
R2BNOPQZL9EYXG,"I bought this for business use as all the reviews said it didn't have the hallmark on the back. The paper I received had a different picture on the front, indicating it is not the same batch of products, as well as having the hallmark on the back. I understand there may be variations in the product as more batches are made. But it means I've ended up buying something that isn't what was advertised. This has delayed my ability to fill orders.",0,0
R31F8TWQ47OYVG,It just won't work in my hp printer and I can't find anywhere to contact this company to get my money back. I tried everything they said to do in the instructions as well as everyone's ideas in the reviews.  I get the message Ink cartridge problem the following in cartridge must be replaced.  I press ok over and over and the message won't go away so it doesn't print.,0,0
R3UAR3CG4EXM1P,Love the pen! Getting 1 star because I ordered a black pen and got a red one.,0,0
R1SDHMJENOWCON,Wrong size for the calculator.  So can not give rating.  I would like to return item,0,0
R33VHDWJ4FD0RK,"I ordered and have been using these cartridges for several months, now.  Initially, all of them worked fine.  But I began to see streaking in the colors that I printed, which was unaffected by running a cleaning cycle on the printer, changing paper, changing print quality, etc.  After some quick research online, I learned that a common cause of this is cheaply made toner cartridges.  After changing the cartridge, VOILA!  Smooth printing again.  I gave this two stars instead of 1 because, so far, two of the four cartridges (yellow and pink) are still functioning appropriately - it was the black and cyan that got streaky.  Regardless, I won't be buying again.",0,0
R1LSZ5BSZ33U7F,"This is a scam, they came with mylar package but it was already open and resealed. its not even 50 bags..its less and the plastic is old and its poly comic plastic bags. it had the right label on the front, but again this was a scam..do not buy...they were sealed in another green bag and the mylar package was inside. I just opened these thats why I didn't write review until now...I'm super pissed.",0,0
R2QMXLHCI3B77V,"I have bought 3-4 of these over the years. This one is junk; operates roughly causing the ink to smudge, font is too small, and the ink ran out much more quickly than previous products. Of these the small font is most aggravating. Look for one bigger.I usually don't give 1 star ratings, as there is often something redeemable in a product, but this one actually should be zero stars.",0,0
RTVAVHJ544TKB,"I usually do not write reviews, but this time I had to. The cartridge did not work for my Brother MFC 7860dn. It was twice smaller than regular cartridge. I would not buy again!",0,0
RFXATKYG2CD4C,"Based on the reviews, I bought this contact paper to stick onto a wooden table. The paper stuck okay to table. However, what is most disappointing about this product is that the dry erase marker is leaving marker/shadows on it. Every dry erase marker is leaving color. Even if the numbers/words are erased soon, it still leaves that color on the paper. I would recommend looking elsewhere if you want something that is going to come clean when you are using it.",0,0
R15KKW8BVVS3W8,Toners arrived poorly wrapped inside a bag(one for each). There was too much loose toner inside eah of the bags. After the very first print the Toner Low message appeared on the screen of my one month old MFC9460CDN. I delivered a last minute job to one of my clients that I couldn't charge for because of the quality. The color is very inconsistent throughout the print and it doesn't distribute evenly accross the width of the cartridge. Please do yourself a favor and stay away from this product. I bought this because it wasn't that much of a gamble. If your on a budget stay away from buying this.I posted this review because I couldn't get a response from the seller.,0,0
R1RLA3IE3RISZA,This case is not for a standard 5oz silver bar sa stated. It does not fit it is way to small for any 5oz bar.The reviews that say fits snuggly are FOS. Do not buy for 5oz bar.,0,0
R1SMLVJ56DONFC,"So I'm pretty disappointed. While the product is cute and appeals to my Wonder Woman collections this was poorly made. Every sticky not comes off as shown in the picture and does not stick to anything. My sister got this and has no problems i'm Sure mines a dud, but regardless I'm disappointed and won't buy this again. 0 stars if I could.",0,0
R24XYAS5T8EJD2,read reviews thought it would be great scale my 6 year old daughter on keto diet for her seizures so scale we were using still worked but I wonted a better one so I bought this one at first it seemed great till I notice that my daughter urine test strips were getting lighter and lighter she was getting knocked out of her keto state and didn't know what was happening till started checking the scale with a different scale and seen it was not accurate at all. I tried everything and it still not right and even used the 2 weights they come with over and over trying to make it read right and it just doesn't. I need something that I can trust and this cant not read right,0,0
R1QRJP652WGXYC,"SUMMARYBottom Tube (#3) was cut too longWe're looking for support. I am a highly technical person and after an hour of troubleshooting, I have determined the ""Bottom Tube"" (#3) was cut too long.1. The Amazon Image shows the bottom tube measuring 17.9"" - while photo evidence shows the tube is 18.3"" (See image uploaded with review)2. The Instructions, Step 2, Shows Pols (#6) sticking out (longer) than Bottom Tube (#3) - while video evidence shows the pole does not stick out (shorter) than the Bottom Tube (#3) (See image uploaded with review)REQUESTION SOLUTION:Immediately ship us the correctly sized Bottom Tube #3Contact us. Thank you!",0,0
R2LMC4YFR9WQEN,"I feel bad giving only two stars since the unit feels strong, but the unit I received had only two of the thickest screw which the documentation clearly states should have four of them... and this is the size screw my TV requires. So it's not very sturdy and I am constantly nervous now.Maybe after reading this they will send me new screws and I can update the review accordingly.",0,0
R1RG1QLYOBRBR,"I bought Liquid Bearings to use on my computer trackball.  When my trackball was new, it rolled perfectly.  Over time I've had to exert more effort to get the ball rolling, which results in jerky movement.  The manufacturer no longer makes my trackball or sells replacement parts, so I thought I'd lubricate the bearings to see if it would help.I first tried skin oil (like from my forehead).  It only helped for a few hours.  I had the same result with olive oil, coconut oil, teflon gun oil, and even polishing the ball with RainX.  Nothing seemed to work for more than a few hours at best.  I even made sure to thoroughly clean the ball between each test.Enter Liquid Bearings.  It received a lot of great reviews and they mention on their site that it's good for arcade machines.  Since many arcade machines have trackballs, I thought it might work.It doesn't.It didn't help at all.  In fact, it made it much much worse.  It also smelled.  They claim it has no odor, but it does.  It's not overpowering, but it's there.Since every other oil I tried worked better, but since it may still be useful for oiling hinges or other stuff in the future, I think 2/5 stars is what it deserves.  Based on reviews, it seems to work well for machine parts that rub on each other.  It just absolutely sucks for trackballs.",0,0
R15ZWG2B6OXYAU,"I ordered this for my parents and when received, they called to tell me that they got a ""used"" one and that the machine did not work. It rejected both fake and real bills. When called for tech support, the people continued to transfer them from number to number, and when finally tired of that and asked for refund, they continued to volley them from number to number, only to have the operator tell them that they will ""call them back"", which lead them to never calling them. My parents are now returning it to get their refund. I bought this from their website, but there wasn't a review board. Don't buy this, and this company's service is terrible, it was as if they were trying to rip over 200 dollars from my parents by delaying the direct call to a direct solution. Don't have purchase from this company. If I could, I would have given them no stars, because their service was just overall terrible.",0,0
RJV96EKWOWQKX,"I purchased this item in an effort to keep the original chair wheels from scratching the wood floors in our home. They started off great, but about a week or two ago one of the wheels rubber cracked and fell apart. You can tell it was a manufacturer's defect. I contacted SunniDog and initially, they were very helpful and promised to send me a replacement. I provided my address as they requested, however, they have never responded to any followup communication. I have tried to contact them again over a week ago and they still haven't responded. I will update this review if I ever get the replacements.",0,0
R2ADS09WAMHW8I,Product would not work in my Epson xp-440 printer....returned...according to other reviews Epson firmware update has eliminated ability to use cheaper remanufactured ink cartridges...will be dumping printer and never purchasing  model again...,0,0
R2LKW657FBQZ2R,"We bought four of these. Two of them are great, but we sent back the other two due to the edge not lying flat. I'm going to wait a month or so and see if 3M finds someone else to manufacture them. If the next purchased one lays flat, I will change my review to 5 stars.",0,0
R1JD3GIJEQA7G7,"I purchased this item and the warranty is for 90 days (3 months). At 3 months and a few days it stopped working. I tried all the things recommended to fix it. They all failed.I phoned the company and was told the same thing obtech (see this persons review) was told.We can't fix it, we can't repair it, even at my expense. But they will give you a code to get 20-30 bucks off a new one.This item is fun and nice once you set it up, but the warranty is something the company needs to fix.At best a minimum of 1 year from date of purchase if it fails due to no fault of your own.This item was never dropped nor damaged.3 months, 100 dollars. 30 bucks a month for a grocery list.  :(I'd also recommend Amazon take this and any other ""smartshopper"" grocery list off their selling list til the warranty warrants buying it.Beware !!",0,0
R1QJFPFB9OEAW9,"I read some reviews saying it was easy to break, but more reviews said it was good so I took a chance. I’ve had it for a month and it literally just fell off my desk and onto carpet. The clip and the spring holding it to the board broke off so it’s no longer of use and I have to buy another one. It’s the first time it’s fallen so I was sad to see it immediately became unusable.",0,0
R2AUYF63MMKXU8,"When trying to activate I could not.  Called ooma support.  They told me unit had charges on it  from previous owner.  I could not activate it till all charges where paid up.  I asked what charges where.  They told me to pay charges and then when they activated the unit they would tell me  the charges and after they had my CC number.Customer service rep. could no understand why I would not give him a open CC number.I asked for a supervisor and he hung up on me.  Believe all the reviews about customer service from prior reviews.Ooma has a good product , its too bad the customer service department ruins their reputation.Unit returned to Amazon",0,0
R18P1OJFIV81R4,I loved the product; however I was spammed by continuous emails asking for a rate this product which I found exceptionally annoying and frustrating.,0,0
R1BFNHZZ7GE3YB,"I trusted the good reviews and ignored the bad. Well, what a waste. This toner lasted no more than a week. I did a get 200 pages or so out of it, but that's it. I even set it inside the original Brother brand holder for the toner.DO NOT WASTE YOUR MONEY. Just spring for the real thing.",0,0
RZNETCGAVP3OH,"These work great for the Pilot Colleto. +5 stars for writing experience, -2 stars because they run out very quickly, and -1 star because they’re expensive for what you get. Overall 2 stars",0,0
R21WH5KU8ETOLH,"This is a seriously tiny cart.  It is very easy to put the wheels on, so that's why I gave it 2 stars.  It does not, however, carry much of anything.  Not good for laundry or groceries if you shop for too many things.  I realize this is my fault because I looked at a lot of carts and did not have a good sense of the size.  It would be very good for a little old person who cannot carry anything at all.  Or someone who would just shop for 6 things and wanted to push a cart instead of carry a bag.Also, it is made in China and the wheels smell like gasoline.",0,0
R3O7IPQ7VIILDM,"I had high hopes for this planner, and did extensive research prior to taking the plunge to the Cossac planner from Erin Condren, which has been my stalwart partner in productivity for many years. Unfortunately, despite having the exact layout that I’ve been looking for (separate monthly, weekly, and daily sections) and the exact daily agenda design that I wanted, this planner is incredibly disappointing. The pages are so thin that even the lightest pens bleed through. Unless you write in pencil (with a light hand) this planner is likely not for you. I’m using standard Flair pens, not permanent markers and I’ve never had them bleed through a planner like this. I was all in for this to be my perfect holy grail planner and instead, I’m angry because I wasted 20$ on a planner and then wasted planner stickers in it before realizing how thin the pages are. If I had not already written/used stickers in it, I’d be asking for a refund.If I could give 0 stars I would. Ideal layout is 100% overshadowed by crappy paper.",0,0
R1L8P6YRUZ389D,Note pad arrived with the magnetic strip adhered on the cardboard back at the geometric center of the cardboard (unlike some that I see in the reviews where the magnetic strip is positioned along the top edge of the back).  This makes the note pad useless to hang on the fridge since the cardboard is too light to remain flat against the fridge due to the weight of the pad (at least the magnet does its job).  Two stars.  Decided to tear the cardboard back off and keep the note pad on the counter.,0,0
R2UINDPUTACNAO,Like others I used this in the past with 5 star results.  The quality is gone.  Print so light it's not readable.  Pages falling out.  Didn't make it half the year.,0,0
R1S09IEQ7O176O,My daughter loves this calender and looks forward to updating it every month. However as a parent this product was shipped in bad shape. I should have had Amazon send another. This had to have been sitting around the warehouse for a few years. The boards themselves were very warped. The magnets with the years on them were for years 2009 - 2013. I bought this in 2011. A few weeks after getting this for my daughter we bought one for a friend as a birthday gift from a local store. The boards were nice a straight - no warping and the magnetic years started at 2011. The identical item but in much better shape. I guess I blame Amazon for sending something out that was in bad shape and apparently sitting around for a few years. If not for it being old and in bad condition I would have given it 5 stars.,0,0
R3W0UGB5FJG9IF,The clips themselves are really nice but my pack was missing one. Wasn’t until close to the end of the project that I noticed. Now my project is incomplete and I still need a single clip but can’t buy just one. If the product had come as advertised with the correct number of clips would be 5 stars.,0,0
R2P4QOOLH5EVPZ,"I really did not enjoy working with these pencils. I found them really chalky (pieces of lead were breaking on my page), the color didn't fill in or build up easily, and I personally did not enjoy using a triangular barrel. I honestly prefer Crayola over these, which are cheaper and easily found in most stores.I also found that the wood on these were very soft and would just peel back from the lead. I'm not sure if that affects anything, though it was odd.Overall I really did dislike these pencils.  I hate the page I started so much that as of now I don't plan to finish it.  I would never buy these again and I would not recommend them.  The pictures I added show some fine detail that I used gel pens for,  but mainly it is just the use of these pencils.  I hope you find this review helpful.",0,0
R2W7V5C2CXE139,"The ink quality is good, but mine broke the first time I used it. Will have to get it replaced before updating my review.",0,0
R2TXOF4MN4MYES,"I love Amazon Basics in general, and I rarely submit reviews unless I feel very strongly about the product in question, but this purchase represents one of those very cases. All 500 envelopes have proven useless after discovering, like some other reviewers, they are each and every one sealed in the box. I tried opening 4 or 5 gently, threw a handful of 20-30 onto the ground in frustration, calmed down, grabbed another dozen or so, and tried more experimental methods, like heating the glue with a hairdryer. Now another 20-30 have been Gronk-spiked to my office floor. I regret to say, the entire supply is a loss, unless one counts their use as a victimless target of rage a catharsis of some value. I don't.",0,0
RNUHW9GTNX4ZY,"It was a cool looking calculator for very short money so it got two stars for that. But the display was very hard for me to read. Then after a few weeks the display lost parts of the numbers. But it didn't cost much so I didn't bother with return, and just tossed it. Oh well.",0,0
R2QZICN81NGDNP,"I am a teacher. Like many other teachers I find myself buying my own materials with my money knowing I will never see that money again. For that reason, I want what I buy to do the job advertised and to do it for a long period of time. This product arrived with a crease the entire length of the grid. No matter what I tried I could not get rid of the crease. This product will NOT static cling to a whiteboard. I gave it two stars because it is still a good tool to use for teaching. It is large enough for all my students to see and it is easy to erase. I have to tape and untape it frequently to/from the board which has caused damage and this will not last long. The company was sure to send a product catalog with this purchase. Based on the failures of this product I will not be using this company again.",0,0
R1KXW5E1NOH8LC,Very disappointed in this ink.  I can’t even use it the color is so bad.  I didn’t even want to give it one star,0,0
R3SCY49CJLKTH0,"One of these cartridges worked for a few pages, then I got a message saying the cartridge was not compatible with my printer. Another color ran out after only printing a few pages. I have purchased cartridges for lower prices than these that worked satisfactorily. If they worked reliably, I could give these a higher rating. Fortunately I found these problems while a refund was still available, so there's just the minor annoyance of shipping them back.",0,0
R34JCINOG21H4P,"After looking through the description and reading the positive reviews, I was sold on this product and was excited.When I opened the card though, I saw what I perceived to be as dust on the inside.  But it had a green tint to it so I looked at it more carefully and it was all around the card and on the sleeve.  It turned out to be mold.  I wanted to like the card as I think the design is great and I'm hoping that I'm the only one affected.",0,0
R21XV5ZMP6G609,"2 weeks ago I ordered this set. One cartridge failed and the company is making me jump through multiple hoops just to get my money refunded. Based on the reviews, this product is not anything to buy. Stay away from them.",0,0
R13B7J6QOF8DD1,"Prints fine, fits fine, as it should at nearly the price of the printer!  The product is virtually flawless.  It does everything it claims and, as such deserves to be ""liked""  I also really like most Canon products in general.  My rating is a protest against printers becoming  a vehicle for selling ink at exorbitant prices.  This is not limited to Canon. the printer becomes throw away, the ink is the drug.",0,0
R292KVBROUQFW4,"Definitely NOT 80 lb. paper as listed. Yes, the color is pretty, BUT the paper is flimsy, thus I had to back up every piece of paper with another piece of cardstock in order to make the banner letters....so essentially it doubled my work. One corner of each paper in the package was slightly bent. BOTH of these issues are mentioned by other reviewers (which I should have read before ordering!) It seems like Envelopes.com could fix these issues by correctly listing the weight of the paper and providing a better shipping container.",0,0
R1JHKMUV7K32DG,"I read the reviews and figured people were over reacting about the smell. They were not! After using the product my arms smell like the pad through my shirt. It was strong enough that my cube neighbor commented on it. I attempted washing it hoping that might take the edge off, it did not. I was only able to use it for about 2.5 hours before I began to get a sinus headache.The pad is a nice size and thickness however it does not smell like any other rubber backed mouse pad I have.Buy this with EXTREME CAUTION!-well unless you don't have a sense of smell.",0,0
RRE8XJ3LZEMWK,The planner was only stapled to a paper insert; it ripped out of the case with gentle use.How can this have received 4.5 stars??,0,0
R2NN37A99HXM7S,I wanted to like this paper cutter but the blade wiggles and prevents an accurate cut.  Then I found out replacement blade is VERY costly to the tune of $25 per blade if you can find them.  Attached is a picture of a pack of 3 for $75 I found searching on Amazon.  On a side note: I chose not to buy replacement blades and instead bought the Fiskers cutter https://www.amazon.com/Fiskars-SureCut-Deluxe-Trimmer-152490-1004/dp/B0038F1A0S/ref=sr_1_4?ie=UTF8&qid=1517852140&sr=8-4&keywords=fisker+paper+cutter it has a triple track (no wiggle blade).  Replacement blades for this is only $6 for a set of 2. Hope this review helps you.,0,0
R1VFDV4GE7SXVG,"My initial review was as follows: They work great, and I really like that they make it easy to recycle the used cartridgesSince then, however, one of the cartridges has stopped working. I do not print very much, so I don't think it's out of ink. If it IS somehow out of ink then I double down on the one star, because like I said, I don't print very much.",0,0
R24AN3P2RFHUWT,"I should have paid attention to the terrible reviews. I was expecting a white Sharpie point.What came was a greasy Crayola type marker. Marker is too kind of a word. Markers are not returnable,so I ate the $9.00. Buyer beware.",1,1
R2MY282UWJ689S,I’m so dumb for not reading the bad reviews. These markers suck and DO NOT COME OFF EASILY.,1,1
