review_id,full_review,zero_star,zero_star_ohe
R17K2694SXA1J5,I only received 8 cards when description says 10. Now I don’t have enough cards. I should have considered the other reviews stating they did not receive what they bought…,0,0
R32NVZPYAWZ9E6,Would have given it a five star but was missing the handle and Rubbermaid told me they did have any in stock,0,0
R358DG1CDIXAJ1,"I purchased the 2 pack,  installed the first cartridge and it worked for 12 months, printing 400 pages and it started to produce horizontal lines across page.  I cleaned the drum, also removed cartridge and tipping horizontally back and forth to distribute toner .  Still produced bad lines. Installed second cartridge and worked perfectly.  Description of vendor says it is rated for approx 2000 pages.  I feel this is too high a price for 400 normal text pages.  I will not buy again if the second cart does not last much longer. Hard to recommend!",0,0
R2HUC69VG2CE4X,"I originally wrote a positive review, however, this is an update. The first cartridge I used in this 3 pack worked fine but I literally only got 100 prints out of it before it started fading and not printing at all. The second cartridge would only print on half of the page. The third prints fine, but I only just started using it based on the first 2 failing so I do not have confidence that this will hold out any better than the first 2. These cartridges may work but for me it was hit or miss.",0,0
R3GQFDID1M98MV,I should have read the reviews before I purchased. Rookie mistake. This is basically printer paper that is gold. It is NOT “perfect for weddings” or whatever nonsense the description spouts. I was going to use it for my seven year old’s birthday invites and it’s not even suitable for that. Certainly not a wedding.,0,0
R3LEYIGG4L0RWS,"I really like these pens.  The colors are great.  The only drawback I've had is that some of them tend to be ""scratchy"" and don't color as smoothly as I'd like.UPDATE  Right after I posted this review, I heard from the supplier.  In order to make things right, he offered to replace the scratchy pens at no cost, plus I didn't need to return the original set of pens.  I am still waiting for the replacement pens.  That's why I dropped him to 4 stars.  I even tried to get in touch with him via e-mail without any luck.UPDATE #2As of today, I haven't heard anything from this supplier.  I'm dropping them to one star.  I'm stuck with these pens.  Don't waste your time or MONEY!!",0,0
R27VXDCLJ8N4AC,Cheap quality I should’ve read the reviews before purchasing these mailers boxes are flimsy!!!!! DO NOT PURCHASE.. boxes are not white,0,0
RBDPS2OFZ6I6R,"Horrible! Would give zero stars if possible. Right out of the package, there was toner everywhere as if it leaked. Once cleaned up and inserted in printer, would try to print one page and received ""Inside paper jam - remove drum & toner unit..."" There was no paper jam - ever. Turned printer on/off, unplugged, removed toner, reinserted - numerous times. After 2-1/2 hours of wasted time trying to make it work, ended up having to make emergency run to local office supply store and purchase OEM Brother toner cartridge.Removed this ""compatible,"" inserted OEM Brother - BINGO! No more error, no more problem. Obviously something wrong with this toner cartridge. Will not purchase again.",1,1
R7OP2J4TSB72K,"I like the size, balance and smooth writing.  After years of using the defunct PHD pen, in search of a duplicate, I came across this one.  Why 1 star?  After receiving this, I easily unscrewed to look at the replacement cartridge so I could order more.  There are no threads, grooves, fittings, etc to put it back together.  Sadly, another cheaply made piece of plastic for the landfills.",0,0
R4TY9DN2U0NE3,If I could do ZERO stars I would. These did not work at all!,1,1
RH9QYNGELYZGA,"These are expensive and it (SILVER PAINT) worked great right out of the box.When I started using it, I gave it a 5⭐️review.After all, I do love SHARPIE markers.HOWEVER, after a few months, the tip wouldn't pass paint anymore and the paint simply blobs and drips out of the wick❗️Even if the fine-tip has paint in it, something is plugging up the very end of the tip so that the paint will not transfer onto the item you are writing on.Other reviewers have shared similar experiences.The tip works as two pieces:A thicker paint-absobing cylindrical ""wick"" fits into the metal cup holding the fine-tip-wick.  By drepressing the tip into marker, paint is suppused to get wicked up and flow into the fine-point-tip where you can use it like a pen.It works very well, AT FIRST.The entire wick-tip assembly became so loose that it easily popped off of the marker when trying to clean it.Shaking; dabbing; trying different angles; nothing would get the fine-tip to smoothly run the paint anymore after less than 9 months of ownership.The marker shakes just fine, and the paint is very fluid.BUT NOW THE PAINT SIMPLY FLOWS AROUND THE BIG WICK AND DRIPS A BIG BLOP OF PAINT DOWN AND OVER THE FINE-POINT.It uses very little paint when working, so it can last for a very long time, BUT WHAT GOOD IS IT IF IT WON'T WORK AFTER A FEW USES?I tried cleaning the fine-point-tip with alcohol.It cleaned up perfectly, it absorbed paint again, but it still wouldn't flow properly through the tip as it did when first purchased.It seems as if the end of the tip hardens and acts like a plug on the paint trying to flow through it.Either way, WHAT IS WRONG WITH THESE THINGS!",0,0
R2SXANG02Z3NB2,"It's very hard to ""at a glance"" see which child is supposed to do what chore. Two of the colors are so close in coloring that it's very difficult to determine who is who. It wouldn't be a problem if you could dictate to your children which colors they could use (and if you didn't need all four colors for four children): however, my three chose their own colors and of course two of them are closely matched. I find myself spending too much time looking at it to try and determine who is supposed to be doing what. If the stars were bigger and of different colors - perhaps this would be a good choice. I also purchased other chore charts which I like much better (they are for each individual child) - but I still need one for those chores that they share during the week.",0,0
R3LTANO6FYKP2L,"Can’t give a rating on the product as this is what I received! Damaged box that was taped up, only 7 markers, and two stencils! And now I have to return and wait longer when this was needed for a project tomorrow!",0,0
R1DKP5W25H16LO,"Quite nice, and feature rich.My only issue is that the mouse pad is lumpy and wavy... Moving a mouse around it feels not at all right. If it were flat, this would be a 5 star review.",0,0
RSGLQ6FY4O383,"Took a while for these to get here, but hey, this is the price you pay when you're too lazy and cheap to go to your friendly neighborhood office supply store and get brand new ones yourself.  Some people call that cheap... we like to call it thrifty around here.  This is a situation where thrifty didn't pan out quite as expected...Our black ink cartridge was the only thing that had run out at the time I placed this order, although the others were starting to get low.  Being the savvy planner I am, I decided it would be best to stock up on everything all at once, since printers have a tendency to run out of ink at the most inopportune times and I wanted to have them on standby.  After we replaced the black cartridge, it worked fine for printing 5 sheets of paper.  Then, the lines started.  And they got worse and worse and worse, to the point where you couldn't read anything being printed.  Finally, we reserved ourselves to the fact that it had to be a dud, and we replaced it with the other one.  It now prints gray instead of black... but hey, at least it's printing text that is actually readable (how's THAT for the silver lining in the cloud?).When we tried to replace the color cartridges with these new ones, oh the delight that we were able to experience.  The ink leaked EVERYWHERE.  It dripped on the carpet and stained fingers.  Since this happened last weekend and Easter is this upcoming weekend, I came up with the explanation if anyone asked that it was an accident dying Easter eggs.  Thankfully, no one asked.  I can't imagine the looks we would've gotten considering that we are two grown adults with no young children.  I'm still trying to get the ink out of the carpet and it took a few days for the skin to return to it's natural hue.  We have the same problem with the color cartridges as the original black cartridge - there are lines everywhere from the ink not printing properly.  The silver lining with the color cartridges?  The color is a nightmare to get of the carpet and off the skin, so at least you know it's good quality.I wouldn't recommend these cartridges at all.  There were so many other positive reviews that I can't understand what happened here.  All I know is that we won't be ordering any more of them.",0,0
R28ZHQ37K5AB7O,"As a miser trying to save money I got this vs the official Brother option, but I'm not stupid, so I read plenty of reviews.  This cartridge worked for about 15 printed pages then stopped.  The printer just blinked error.  I followed the instructions to fix this that others suggested.  This fixed it for a few days, rinse and repeat...  Each time it became harder and harder to get this cartridge to print anything, eventually it just stopped and I couldn't get it to work.  I got maybe 25 pages total out of it.Begrudgingly, I spent triple the cost of this on the official TN450 Brother cartridge...put it in, error stopped flashing, printed out of the gate and has been printing since.",0,0
R2UL0P4WPR2ZLG,"Took a while, but wanted to review after I used. Said HIGH YIELD, but only got 2683 impressions. WILL NOT ORDER AGAIN!",0,0
R17PXVF4BUVAD2,"I ignored some bad reviews and though I could make this work, but they were correct. This thing is pretty awful. Even with the correct markers it stains and it will never lay flat.",0,0
R3CV5XJQJND4HR,"The overall product was cute.  All but the fluorescent green highlighter on each “flower” was dried out when they arrived. Some reviews we’re negative and others were good about this product, but, I thought I would give it a try and I wish I didn’t. I would not buy again.",0,0
R1376JNW19WYNY,No bad review regarding the actual pen. But I received the plastic version instead. Frustrating because this is suppose to be a gift!!,0,0
RGT6DC44ONOZS,"Printer didn't accept this cartridge. On pushing it further in and restarting, it started recognizing the cartridge. However, it says ""Low Toner"" and the test page came very faint. Buying another brand now.Two stars because my last purchase has worked perfectly fine.",0,0
R1OVKMWED0GTRG,This decal was awful. It did not stick to the wall. I even used glue dots to keep it in place for extra reinforcement and it still curled up overnight and fell off. Total waste of money. I would give zero stars.,1,1
RIHD0UMIGNG31,"I saw the reviews and thought I would take a chance.  Bad idea.  It was a waste of money.  Yes, it was compatible.  My HP printer accepted it and printed for about 5 or 6 pages and then nothing.  Not fading, just nothing.  Completely out of black ink.  Had to go to the store and buy the real thing.  This was a rip-off.",0,0
RCR79J4Z7WKWL,"I wish I could give this no stars. I ordered this quill to look great with my Harry Potter things and figured that it would be a good quality quill for the price. While the quill itself looked fantastic, everything else didisappointed me. Most of the nibs were too big to fit in it, all of then except the one that came in it and the finger one. The most disappointing was the ink. As soon as I opened the box and took the ink out, I got ink all over my fingers from it leaking. No big deal, I know ink leaks. However, when I was cleaning off the bottle so it would look nice in my collection, the bottom of the bottle broke and got ink everywhere. All over my Hogwarts t-shirt and my kitchen table. I'very spent hours getting it out if my clothes and the wood table. I wish I would have paid a bit more money for a pen that actually satisfied me.",1,1
R3EVX97A96JMG5,"I can't believe I didn't read the reviews on this product.  It should be more clearly labeled that you are only getting ONE folder.  I can't believe I paid for ""two"" of these!!!  Very disappointed.",0,0
R2L0QV1AU6W8GU,"As other buyers have noticed there are certain of these items where the lead ejection mechanism is faulty. The item I received would not work and after reading the reviews in detail this seems to be a fault in design and quality control on this item. Considering its price and the fact that this is not a new technology, faults like this should not occur. Returned item after a day of trying to use it.",0,0
RXZAND5FLR8WD,"I bought this ink because I visited their booth at the Commowealth Pen Show, but they didn’t allow testing of their inks or pens at the show (go figure) and I didn’t feel they did their job selling the product. So I purchased from amazon. This ink does not work well for pointed nib calligraphy. The ink bleeds terribly even in good 32# paper. I also purchased a black one if this brand and it performs well. It is not water fast at all. I also used it in a medium fountain pen (rotring and Lamy) and was also a poor performer.As you can see from the pictures, I compared 4 inks on the back of a good quality envelope that usually takes calligraphy inks quite well. The black Noodler’s ink is perfect, the Bad Belter Kingfisher was terrible.  The Winsor and Newton had a little bit of feathering and the Pelican was ok. I waited 1 minute and then placed one drop of water. You can see the Kingfisher starts spreading right away while the black one kept its fastness. After 1 minute All but the black ink were ruined.I read great reviews of these inks and now I am confused if they are all different formulations and there’s not a lot of description on the box or the bottle.",0,0
R205AWVZSUCRZX,Will not work in my HP 2055. Just make continuous clicking noises and every paper jams. Wish I could give it 0 stars.,0,0
R2P6CE3Y3LPT8R,"I wish this stamp (for the price your paying for ONE stamp) was better! I hate how when you stamp it, the outside ring also stamps down so that is not just the Star face showing. It has the whole outside ring around it and when I try to clean the outside off of ink, when it re-inks it’s self it just gets ink on it again. It’s not bad quality but the stamp part should be raised up higher.",0,0
R33WNCVFG7Z8NL,"I hate this planner enough to write a review about it, which I almost never do.  It's huge, but it doesn't use the space well.  Half of each page are mindful prompts, but a bunch of the prompts are very personal and I would not feel comfortable having random coworkers by my desk see. Do you want your coworkers to know ""a situation that might stress me out or trip me up""?  No thanks!But aside from all of that, there's one bigger flaw: THERE'S NO SPACE FOR A TO DO LIST.  Ugh, this is the worst, I never thought I'd get so worked up about a planner.",0,0
R3EWK8SDB33714,"my husband,my adult son  and myself each took approx 30 to 45 min.  just trying to set this in the position i am needing it to be set up in.  they show a picture of  it on a sheet of paper that was  inside the box it came in.  but,  no insructions to help us to get  it set right.  it's a waste of space &  a waste of my time and money!!!  i would not purchase this.  if there was a way to give this product 1/2 a star,  thats all i would give it  !!!!!",1,1
R3PFXN8N1HRAIZ,"No stars.  I bought one of these previously and had no problem. This one I bought showed low toner for 2 prints and the failed as no toner and would not print.  Go cheap, go twice.  Don't buy.",1,1
R10UZY4SUCJDMQ,"I bought these in June, finally got around to using them.  The quality is subpar, the printed page looks like the ink well has almost run out.  Image 1 below is the last of the ink in my GENUINE HP cartridge before it ran out; Image 2 is the VALUETONER cartridge after a thorough cleaning of the printer.Amazon won't let me rate them NO stars or I would!DON'T WAST YOUR MONEY, BUY ORIGINAL HP CARTRIDGES!!!",1,1
R1YIM6UFY12TBC,"Piece of junk and waste of timeToo bad I haven’t read the reviews before I purchased this item. I spent a fair amount of time to assemble the stamp with my custom information. It would not give me a nice and clear impression. The stamp acts pretty stiff when stamping compared to other stamps that I have. I also got my hands dirty when handling the pad as there was ink from both sides. As the saying goes “you get what you pay for""",0,0
R3SN7TVBQPRANX,Not sure why this has such high reviews. It doesn't apply flat and there are HUGE bubbles no matter what I do. Probably has something to do with the fact that the roll wasn't very flat to begin with. I unrolled almost the whole tube and weighed down the edges to try and flatten it some. There were folds in the roll that stayed no matter what I did. Still got 2 stars because its a wonderful idea and the adhesive is so damn good that I couldn't peel it back after placing it without warping the sheeting. Both a good and a bad thing since the whole point is to be able to apply it to basically any surface. I would have liked to lift it back up in small amounts to remove whatever bubbling I could.,0,0
R2SYTOMO5WX1SS,Printing is so light I cannot see it!  Awful product!  Even one star is generous .  Did you run out of ink?,1,1
R289LNY9EXF2Q6,"I bought this expecting it to be like the multi colour one, that I already have. Nope. The quality seems the same but I'm not sure if I got one with tonnes of flaws or if they are all crap! For the price, this should not be happening. First it arrived with a hole in the product box.. Amazon box was fine. Then i noticed something weird smeared on one side with lots of rust. I scraped and washed most off but there is still alot it where the weld is. Next as i was putting the rollers on the bottom, i noticed the whole pole is completely  bent.. so i had to force the feet in, which wrecked one of the feet. And if that wasnt enough.. as I put the knobs on the drawers, I noticed black flecks inside the plastic of the clear drawer. Very noticeable and is extremely frustrating to look at every day! Oh! And on top of that, one knob is falling apart and sharp.I would not suggest this item to anyone.Maybe if the seller contacts me and replaces the entire thing or refunds me money, maybe then I would change my review.. but right now, if I could give it 0 stars, I would. I am such a upset customer!!!!",1,1
R2FX1BC4D9KO92,"I really don't know why people write favorable reviews about these pens.  They are horrible.  When writing the ink does not dispense consistently out of the pen forcing me to re-write some letters.  I don't write a lot of reviews, but my annoyance was so great that I just had to log into to my Amazon account and write this review.",0,0
R26GGAOV2JMEY8,Pretty sure I can’t return it since I opened it but it’s crap. I have a business and need labels and I saw all these great reviews. But apparently the ink doesn’t make purple? I don’t know . It came out blue....annoying,0,0
ROA9CC0KS566I,Not sure how to rate this...the envelopes that arrived clean n not crushed are great but that might be about 100 out of 500 I purchased!  The 400 that are blk from dirt or crunched look unusable. I'm very surprised at the lack of quality control from Amazon!,0,0
RO1PTI9RGWSO1,"I regret that I bought it without reading the reviews. How on earth a person buys a product which is said to be causing cancer! The description of the product should have included this information. It is a mischieve to send it with a scary warning after we spent our money. Amazon should have to remove such products.Though the money is small, the seller should refund our money.",0,0
RQG1HUPWKRE3O,I purchased this replacement Value Combo because of the favorable reviews.  I now regret my decision.  The replacement toner cartridges not only did not work well with our brand new Brother MFC but may have also damaged the machine (it is now emitting a loud knocking sound) and jeopardized its manufacturer's warranty (according to Brother).  My desire to save our non-profit organization some precious dollars has produced the opposite result. I strongly recommend that the product be pulled out of the Amazon market so that other potential buyers are not victimized.,0,0
R38PGQXRY7OLPH,"This is the biggest hunk of junk. Don’t waste your time OR money….and by time, I mean HOURS. This comes in about 1000 pieces. The screws don’t screw in correctly, the directions are terrible, and even with two people, we couldn’t get it assembled properly. I finally gave up after a couple of hours. I’m worse off having even tried, as now I’mFrustrated and exhausted. What a lousy way to have spent my Friday evening. I don’t even know how this company can feel good about selling such nonsense. Zero stars for this item.",1,1
RDM0YNNEWQ240,"I like the intentionality that this type of planner can support, but there are too many mistakes and poor design desicisions to have this work for me ... so I’m heading to other alternatives on the market.This is not a yearly, weekly or monthly planner. It is only focused on looking ahead each day. There are sections for weeks and months but those are retrospective and not forward-looking.The weekly review has many very detailed questions that are phrased, oddly, in reference to “today” versus “this week.” It appears to be a quality-control oversight. Also, the detail level of those questions are indeed more appropriate for a daily review than a weekly review, so it looks like they’ve taken a daily review list from another iteration of the design and slapped it into the weekly review section.As other reviewers have said, there is a lot of real estate on each page dedicated to the daily schedule, while the other areas are quite cramped, and the daily schedule only goes up to early evening.The difference between “Today’s Top 3 Goals/Priorities” and “Tasks that Absolutely Must Be Done Today” is not clear. The author has a video where he addresses this and criticizes those who could be confused by this, going on to give a very vague and not really credible description of the difference.When I contacted the company’s customer service email about some of these issues, they were evasive and pointed me to a facebook group of “Brandon’s Students.”Finally, I’m not a big fan of self-proclaimed gurus who are marketing their stuff by saying “you too can be as productive as me.”Onward to Panda Planner Pro or another option. I may even take some of the more useful questions from this planner and some of the features I like from other planners design one for my own use.",0,0
RX9BHDUOV0BI1,"I got these phones just 3 months ago, and although the phones show full battery, after 1 or 2 short calls, the readout says ""recharge for 7 H(ours)"".  Worse, if you switch to speakerphone, you likely lose the call due to the handset going dead.  The concept of the phones is good, but if I have to buy replacement batteries already, I will not purchase another Panasonic.  We got three phones for a good price, thus I cannot simply rate these as 1 star, but they have thus far shown to be very inferior to the really old Uniden phones we had for 6 years.",0,0
R36HZ4AE9DGYAK,"I love the shape, the height is perfect for my wrist, and it works when it stays in one spot.The problem I'm running into is the two lines of non-slip material is practically insignificant. After so many times of the unit getting knocked onto the floor, the plastic portion is bent enough that those lines aren't even touching the table anymore to stop it from sticking. I haven't had time to write a review or I would have mentioned this sooner. I'd rather have the beanbag wrist support I had before this one, though it would slip off there wasn't anything that would crack, the cloth just wears out that I can tape until I can get another one. This unit is all wrong for taping it back together with how it's put together and the materials and how much pressure it'd take to push the material back into shape, it would take two people to repair it.",0,0
R2KYDFJ7SD7PZL,"So I have had this desk just over a year  I wanted to wait and see how it was before leaving a review. Initially I thought it was great seemed sturdy and well made. After some use, I first realized it’s awkward, and I have a laptop and a small speaker on top, it was to much for this desk. It was top heavy and when I went to move the desk I had it tip and crack my laptop. The second issue is the wheels have not held up at all, at the 5 month mark two wheels were pulling away from the frame making it extra wobbly and even more top heavy, the other two queen at the 12 month mark are pulling away, one has come off completely. If you planning on moving this desk around don’t!! If you have anything other than a tablet to put on this desk I wouldn’t recommend it.",0,0
R3NATM3Y77YLTX,"I have been collecting magnets for years and finally decided to put my collection on the wall, so I ordered this ""magnetic"" wall chart.  It came with various different means with which to affix it to the wall and I opted for nails, the simplest I thought.  Having affixed the chart to the wall I started to place my magnets on it.  Little or light ones were fine, if a bit lightly held, but anything larger than 1.5"" just slipped directly down the wall, onto the floor!  Utterly, utterly pathetic and entirely unfit for the task.  Don't bother.  I wouldn't even give it one star, but one is the minimum!",1,1
R6U272Q8PU9JA,I failed to respect the ratings that others had already given this product. You get less than what you paid for it.,0,0
RE9B7RMK6S7X3,"I am pleased with the quality of the writing on these pens.  No problem with ink having any flow issues.  I am sad about the fact they will randomly fall out due to gravity. I am so sick of loosing these pens randomly throughout my day. Very disappointed in this product, I wish I could give negative stars on this one.  Easily worst product ever purchased on Amazon.",1,1
R1RPO0073HSCIO,Beautiful pens but the ink is gone with one paragraph you write. It would be a 5 star if the ink would last longer. It is used more for decoration.,0,0
R1DAYJGFYD4UVD,"I purchased this (these 4 toners) in October 2014 and by January, I asked for a refund. I could not figure out what was wrong. I thought it was my printer. I'm a techie so I troubleshoot things a lot. Before I point elsewhere, I always look to see what is it I could be doing incorrectly. For starters, when I first got my toners, everything worked fine. But in December, my kids started to complain about the quality of the printouts. When I sat down to look at it, sure enough, the quality was really bad. I could barely read the black and the yellow highlights were almost faded out of the picture.I reinstalled each toner carefully figuring something could have gone wrong. Did not solve the issue.I checked my SMART Panel and all were showing almost full.I was very confused. So I decided to look at the reviews and that is where I saw  several folks pointing out the quality of the toners.So I got a refund and returned the item. I was trying to save money but maybe I got what I paid for.",0,0
RK9X577MTF5LN,perfect size for the job I needed it for.  Leaky sunroof on my car.  placed it on the roof of the car and it looked great.  Trouble was I dont think that the product is UV rated or protected.  In a single afternoon it began to break up and crack apart.  Didnt last a day in the Florida sun,0,0
R3AWRJMKQ3QGO2,"Pros:1. It is made of wood.2. Great for a DYI project!!!3. it is technically a drawer.4. It is very aromatic!5. You are saving those rejected wood scraps from your lumber yard!Cons:1. By made of wood, it really means the rejected wood pieces from the lumberyard. You know when you pick up lumber from your local place and you toss out a bunch of those pieces, those get marked down and the worse gets left behind, yep those pieces. You will be hard pressed to find any piece that is not full of knots and warped in some way (and leaking a bit of sap, how authentic!). At least they picked the lightest, softest, and easiest to break or split wood they could find, to save on shipping costs of course.2.  If you thought you were buying a ready to assemble drawer, well you might be disappointed. For instance they really don't tell you about all the tools you will really need: A good drill with a screw driver attachment, a square, glue, a couple of hammers, some extra nails, two or three good grades of sand paper, two cans of clear coat, and a good amount of patience. This would have been better described as a DYI kit, and by DYI I mean drill your own holes and figure out how to put it together yourself. I know there are some 5 star reviews out there... but I am not sure how this made them that happy... maybe they got it free or something.3. There appears to be ZERO quality assurance since about 40% of the holes they did actually drill were in the wrong spots making the simple task of hammering in the cheap plastic drawer slides, yep for that real wood experience they couldn't afford to toss in real drawer slides. But hey good thing I was able to fill that hole and re-drill another one! I really don't think that any of this was sanded, or I am just very unlucky with finding stray splinters.4. If you were expecting this bad boy to be painted, you are missing that true 100% wood DYI experience! More like one coat of spray on black primer. Combined with the unique softness of a true hardwood like pine even slight dings bring out the true rich tones of tan.5. As an extra bonus you get a fancy big sticker on the back piece of... particle board that refused to let loose without a ton of scraping and adhesive removal (at least they used glue here). Apparently that sticker is very important as it reminds you that the drawers cannot hold more than 10 pounds.In conclusion, skip the real wood experience and buy a drawer that yes, might be made with pressed wood, but also comes fully finished with mechanical drawers and doesn't leak sap!",0,0
R2NUY7GTAUP2GS,I wish they would have put photos of what the inside of the book looks like in the description. I wish I would have looked at the reviews prior. There is not enough space for planning out each day if you are putting your work tasks. Biggest downside is I don't think it is practical to answer the 10 questions they lay out every morning and 7 questions every night. I honestly found it overwhelming and demotivating. Not going to use this book sadly. I have used the Full Focus Planner in the past and am going to go back to this one in case you are looking for something more compact and focus driven.,0,0
R10CI5W7Q3CRA0,I need a plan book with more writing space and that is exactly what this book offers.  I only gave the book two stars because the page for Friday is a fold-out page that is clumsy and awkward.  This fold-out page is not shown in the picture of the product.  I would not have bought this had I known that Friday was not part of the book.,0,0
RJ5TJDJA8MURV,"At first, this gem got five stars. It did its job, I liked the angles of adjustment degree dial on the side and was lightweight and well made. I gave it to my mother and eventually it became mine again.The bad: the very same dials (look for silver marker in photos at the joint by the tray) that easily allow adjustment are made of plastic. There never seemed to be a problem aside from it sounding creaky sometimes. One day I set it down and it finally cracked.The rest of the stand is kosher. It's 90% metal but the right dial being broken makes it useless. I can try to glue it but it would be forever stationary in that one position. It only lasted one and a half years. That's not cool. My review went from five stars to two. It would've been one but it DID work until ... that day.",0,0
R1Z99D5BZ5G1ZN,Item is stained. On the edge.  I will keep as the way I am hangout it you shouldn’t see it. I will say o purchased even though another reviewer said they received one stained,0,0
RYRTZUHIMTDSG,"This seemed like the perfect cart, and all the reviews were great.  But last night I used it for the second time ever, and it completely fell apart.  I was bringing groceries home; 8 blocks or so...first the front left wheel snapped off.  The plastic snapped off...there was no way of putting it back on.  I continued on, and within a block, the second front wheel snapped off, throwing me forward over the cart.  Groceries everywhere, me on the ground. Had to roll it home on the back wheels, bent over because the handle isn't high enough.If this had happened years into owning it, sure...wear and tear.  But the thing was brand new.  Yes, it was full of heavy groceries, but that's what it's made for!  I'm spry enough that I didn't get hurt, but it's legitimately dangerous for someone who might not bounce back from being thrown over a cart onto the pavement.",0,0
R3SU9A1MCOVT4C,Neither of the ink packs worked. Should have paid a little more for Brother ones. Only gave one star because it wouldn’t let me leave it at zero.,1,1
R140CV744P7CIQ,"This scale was purchased to integrate with WorldShip so that we wouldn't have to type in the weight of every single package. The integration went fine (a small ""hack"" in a bin file had it up and running fast).But, there's one major problem with this scale - it doesn't display accurate weights. The manual states that accuracy can fluctuate +/- 4 oz, which is a problem in itself for shipping purposes (since everything rounds up for billing), but the variances are far greater than 4 oz. The heavier the package, the more the variance. We've run into instances where the weight displayed was more than 4 lb off. That might not seem like a big deal at ground shipping rates, but a difference that high when using an air service and shipping to a residential address can result in tens of dollars in shipping rate differences.After about a month of 20 page shipping company invoices with rate adjustments due to inaccurate weights, we promptly tossed this thing in the trash.",0,0
R3SXFYALMXOIJ7,"I enjoyed the size. Just wish it work longer than a week for me. Judging by the other reviews, I may have gotten a rare dud.",0,0
R2OD91EHMLXAZQ,Very overpriced. Can buy one from China for 0.75 RMB (less than a quarter). Giving it two stars because it is a great eraser. Erases everything perfectly.,0,0
R2AJGCMTIOMV3W,I normally only write reviews when I get a truly bad product. This is one of those reviews. This product is very confusing to assemble. The hanger itself is made of aluminum and bends easily. The screws got stripped and I had to use some gripping tools to get them out. The aluminum bent and I had to pound it back into shape with a hammer. All around crappy product. I would have been better off with a piece of wire coat hanger.,0,0
R38SKFJDX00B2W,"I wanted to like this white board, given all the 5 stars reviews. First, two of the markers came dried up- only the red one was useable. Then, the red marker left behind a stain, so now the majority of the board is tinted a pink hue. Not sure if it was just mine as everyone seems to say in that theirs left no stains in their reviews. I am disappointed.",0,0
R291916Q7KAADC,"When the product did not seem to be working well I opened up the casing to find that the majority  of the highlighter's ink had dissolved. I checked all 5 of them and found this to be consistent throughout. Although, even if the ink were full I am not confident that these particular 'pastel' highlighters would not work well. The ink is very light in color (and while this may be expected from pastels) this seems counterintuitive to the purpose of highlighters in the first place. 1/5 stars because product arrived in poor condition and does not appear work well, even if it had arrived new.",0,0
R1QQZPBNQMS0ZV,"I rarely write a review, but I do for this piece of junk. DO NOT BUY it. I used it for a few times and it broke. The top part came off, I couldn't put it back together, see the picture. It poorly designed. I have to buy a different one to do my work. I am going to ask for a refund.",0,0
R1J3KP1NAEEIQ5,"So I know this is advertised to bring out the dirt and crud in your pores and I knew after reading reviews that wasn’t going to be the case. However I didn’t realize this is literally a mint julep face mask in a snazzy, easy to apply bottle. Save your money and just buy the $5 bottle that comes with 4x the amount of product. I will say, the application is almost mess-free, but you still have to use your finger to get to hard to reach areas like next to your nose. It’s a waste of money.",0,0
R2BYLACTJD1UDU,"Nice book. Hard back book.** my first page top left corner is torn or ripped and you can’t read what the page poem would say.  See my 2nd picture. This is the reason I gave 2 stars. I don’t want to send it back.**Which makes it kinda “stiff”. Also would give you good hard surface to color.When you think of a journey (Cheerful Journey, book name) things happen in order. Snowmen in the book (cute) but before the scarecrow (also cute). I think should be sorta in order of seasons or calendar order. Pages are just random order.",0,0
R35T2B123XFKPB,"This stool broke in the first few days we used it. It says it holds up to 300 lbs but that isn't true. My son is 6' 185 and when he stepped on it the middle broke. Very dangerous. Piece of junk. Don't trust advertisement.The company promptly wrote to me after I wrote this review. I didn't contact the seller, just posted the review.  The customer service must be getting better and I appreciate the prompt response!",0,0
R3J20N2RT9P2YW,"There were a few Smash accessories I wanted and I bought a kit that came with most of them and a few extras, including a ""free"" larger book.  I say ""free"" because the kit cost less than buying the accessories I wanted individually, so I looked at the other items as freebies on top of a good price.The Smash Swatch Tape was one of the items I wanted to add some variety to the black polka dot tape, which I love.  Now, I'm glad I got the swatch tape as part of the kit and I consider the cute clips part of what I bought and the Swatch Tape a freebie so I don't feel bad that I threw it away.  As was true with several reviewers here, the tape stuck to the next layer, ruining that layer and split apart as I tried to take it off the roll.  VERY disappointing and very poor quality.  I expected that the Swatch Tape would be the same material as the black dot paper tape.  So I pitched the useless roll of Swatch Tape and I'll buy Trendy Tape from Queen and Company dot com.  But so far, this has been the only Smash brand product I've wanted and not been happy with.",0,0
R3PVE7YH9IFNDM,How am I supposed to know how to use this thing with NO instruction booklet included? To me this is like a computer science project. Now the needle doesn't stay locked in place since I don't know how to do that either. There is no way I am going to remain an unsatisfied consumer thinking I wasted $13 like some of the reviews I see here. I am returning this thing to the seller for a refund!!,0,0
R1SD7WNQY7BO0O,"Like so many other reviewers, I was anticipating traditional greeting cards with envelopes - should have read the reviews BEFORE Iordered what turned out to be POSTCARDS - not at all suitable to mail to distant places.  I will use these POSTCARDS as gift tags - theimages are beautiful.",0,0
