review_id,full_review,rating_managment_explicit,rating_managment_explicit_ohe
RERER662I3G4K,"I wish it was possible to give negative stars! This literally does not work at all. I tried it on three types of paper, and finally got one pretty snowflake, but the paper tore when I tried to take the punch away. Absolutely terrible.",0,0
R2OP70DR9BBTED,"Read the reviews. Bought a copy.  What a stupid book. Terribly disappointing. I don't agree that Sedaris's humor is ""dark."" It's nonexistent. Clever? Witty? Nah! Who in their right mind would want to read an essay about someone's disgusting trip to the bathroom?  Well, I do know one fellow..",0,0
R21YZ160D8ZZVW,"Nonsense and hoi-polloi.  Atrocious stupidity, and a waste of time to boot.  Here's a tip, sort the ratings by most helpful, and see what you find.  This album is a joke, and a few jerks are trying to raise its ratings artificially so that more people get taken in.  It's mean, and it's a lousy thing to do to someone else.  All of the good reviews admit that it's arrhythmic, atonal, raspy, gritty, bad musicianship, with bass that sounds like someone falling downstairs, etc.  Think to yourself: how could this be simultaneously so unpleasant to listen to, but also worthy of 5 stars?  Of course, it can't be.  It's a stupid prank, and so are the 5 star reviews.  Half the time they insult your intelligence, and the other half of the time, they try to make you insecure.  Trust me, you'll be a lot better off without a nonsensical headache like this in your collection.-Paul-",1,1
R2C1H65C514P16,"I loved The Warded Man, and thought the followup, The Desert Spear, filled in some interesting back story while still advancing the plot. The latest volume The Daylight War spends a large chunk of time giving us Inevera's back story, which is significantly less interesting than Jardirs, while doing almost nothing to advance the plot of the series. Hundreds of pages float idly by where nothing much of interest happens, interspersed with battles completely devoid of tension that devolve into Arlen or Jardir, depending on the locale, using their newly discovered super duper powers to save the day. Of course, when the book is about to make progress towards something interesting it ends. A very disappointing addition to a formerly well regarded series. I can not fathom why this book has 4 stars right now.",0,0
R3890J2C30PKY,"Heyyyy, real edgy stuff peeled from other comics !  Read all about her suffering inflated ego  !  Be drawn in by her photo shopped jacket cover !  Laugh endlessly... at more deserving comics (watch Leslie Jones, Bobby Lee, Eleanor Kerrigan,Earl Skakel live onstage for example)  No star(s)",0,0
RI2B2HXTU3R8L,It works but leaks slime out of the value stem. The seller also badgers for a review it’s very annoying.,0,0
R2MG0PNC6JUHSE,"How the heck did Diana Krall ever have a singing career let alone be the top-selling jazz vocalist in recent years?  She's awful!  She comes in with these low, soft vocals like she's in a cigar store, but the truth is she sings flat off key; she's weak, lacks body, and can't even find her own pitch.  And, it's great that there's such an excellent production on this CD, ""The Girl in the Other Room,"" but the voice of Mickey Mouse would've been more interesting.  She can't hit a note to save her life.  Why can't she take some singing lessons?  The small but excellent band along with the CD's excellent recording brings out every lacking thing about Ms. Diana Krall.  Maybe she's good for people who have no ear for tone and don't know what a well-trained voice will sound like.  Her success is good for the money, and so she gets produced.  She lacks even the natural ability some of today's pop singers seem to possess without much formal training.  Krall seems to have no interest in voice education; her wimpy voice agitates like the grinding of metal.Also, who is she to sing jazz?  Who's her audience?  Maybe she gets marketed well.  I just don't get her success from what she does as ""stylish.""  Popularity doesn't mean critically good.  While some singers may not have all the training one would hope, she's just awful.  Why is a white Canadian blonde singing an American art like this in the first place?  How do her consumers justify her (other than general insanity, I mean)?  Does she come from an economically-impoverished background?  Does she have some connection to the civil rights movement?  What does she know about the blues?  Apparently she just likes Edward G. Robinson on a bridge on a foggy night--film noir.  So what of it?  Krall is a joke.  She hasn't a fiber of anything even resembling Julie London.  Whenever I listen to her, I find myself getting angry and saying, ""Why doesn't she cut out the cinematics and just sing the song?""  I don't think that's possible.  She also makes frequent mistakes playing the piano as well.  She should take some college courses in Communications.  Musicians other than Diana Krall of this disc: Five-Star Rating.  Diana Krall: One Star!",0,0
R1UMFCOHEEU7PH,"Tricked me into getting a 2 year subscription. Very little information in any of the basic publications. Everything is a come-on to try to get you to buy more detailed information or join one of their meetings. All very expensive. You are supposed to get credit to purchase additional books when you get a subscription but, conveniently, the amount you get is less than any of the books available with the credit.There is very little actual data available under their ratings of countries. All of it is really qualitative, with a dusting of numbers. And how does a country as varied as say, Costa Rica, get one rating for climate.They basically just rotate promoting a handful of countries (Costa Rica, Panama, Uruguay, Belize, Portugal) and say every one of the them is cheaper and has better weather, health care, people, food, and wine than the US. If you move there you will magically have friends and eat better and be healthier. Never any mention of the negatives of various countries. Today's (4/28/21) puff piece for Uruguay did even mention the out of control Covid epidemic there. Had to see that in the Wall Street Journal.You can extract a bit of real info from their stuff but just realize you are signing up to be endlessly solicited for their more expensive publications and real estate ""deals"".",0,0
RXE7IIGLDE28H,"Please save your money, don't buy this movie. The story line has great potential, but the movie falls short of expections. If you have seen the previews of this movie, you have already seen the over rated graphics. The  most impressive effects are done better in the Gap ads. The dialog tries to  be futuristic and intellectual, it's so bad it comical The makers of this  flick should hang their heads in shame.",0,0
RHB0J1SZI6YK5,Very poor impression for my first time trying this product. Oil/liquid was completed separated from the solid so it looked gross upon opening. I figured that maybe it shipped like that so I tried stirring it for 3 minutes. That did absolutely nothing and it is just a separated mess in a jar and is unusable.I looked up other reviews after I experienced this and it sounds like some separation is normal but a few others did receive a jar that couldn't be mixed again.,0,0
R3GI1O5U1GT689,"I love BSB. Always have. but the review and article read that this cd had other songs, I assumed they were hidden tracks, while that was a LIE! There are no other songs on this cd than Inconsolable and since I already have the Unbreakable Cd and have heard that song, too many times to even begin to count. It was pretty much a waste of my money.Although, the CD did arrive in the condition that it was promised. It was shipped fairly descent times, though I recieved my 2 dvds that I ordered at the exact same time and they were from the Philipines and I got those before the Cds, which were both from the US, but other than that, everything was fine.I think if you are looking for this single and seriously did not take the opportunity to own Unbreakable (which you should be smacked in the head) then by all means, be my guest, but seriously.JUST GO AND BUY THE UNBREAKABLE CD!",0,0
R159TF3NV76W98,Answers every Star Wars question you never had,0,0
R2CDBUBG9151OI,"I can't believe all of the positive reviews of this film...I saw it in the theater back in 1984 and hated it, then saw the extended version on TV, hoping for better, it wasn't...frankly this film blows...I love the books, have read them all and was looking forward to the film from the moment I heard that David Lynch was making it...it was the biggest disappointment of the 80's.  The TV miniseries has it's flaws but is Oscar quality compared to this. Wish I could give it 0 stars.",0,0
R1LH5KQY8K4SC8,"I was given this book as a gift from my pastor.  And, on my second attempt I managed to read it (all in one sitting, during a flight across the Atlantic from the States to Ireland).Although I appreciate the spirit in which Erik Raymond wrote his review, I find the Calvin presented in this particular book to be a polished-up version of what most of today's pastors are (or aspire to be): a better-than-average rhetorician who crafts his ""sermon"" from 1 oz. Gospel, 1/2 cup Law, 1 pound personal opinion and just a dash of theology and/or original language.  The result may be a religiously inspiring talk, but it isn't what ministers of the Word are called to do.From what I know of Jean Cauvin, I don't get the impression that he was about the business of producing an expositional sermon.  Rather, I think his focus was on placarding Christ before Christ's Church so that it could and would intelligently worship the Triune God through the Son and His finished substitutionary work on their behalf.  This Calvin did by carefully and methodically examining the Scriptures in front of his congregation(s).Maybe I missed the author's point.  Maybe this book does see a 1:1 correlation between one's theology and one's preaching. Did I miss it?  If so, the problem is mine and my agenda.Or perhaps, any time we attempt to dissect a frog into its parts and then put all the similar parts together, we run the risk of producing a dead monster rather than understanding the living animal.  If my analogy holds, then maybe the author's intent was to perform an autopsy.  If so, then I should apologize.The real Calvin, from what I have read of his work, was thorough, typically clear-sighted, aware of his detractors, loved his congregation(s) and was (first and foremost) committed to loving God in gratitude for the saving work of Christ on his behalf.  And, because he correctly understood the relationship between the Law and the Gospel, he was also aware that he was a wretched sinner (not just theoretically, but in reality) who was saved by Grace alone both in his justification and in his sanctification.All that being said, if you truly desire to be a ""great"" preacher, don't expect that reading this book will permanently change your life and ministry.  Instead do what Calvin did: dive into a good systematic theology (e.g. Berkhoff), outline the books of the Bible as you read them, memorize lengthy passages of Scripture so that you can meditate on them while you cut the lawn ... and by all means, buy and study a good introduction to logic.Allow me to repeat what you already know - there is no other way to become a ""valuable"" preacher than to devote a few decades to learning Scripture and learning how to think clearly. Don't read about how others excelled at baseball - get out there and get down on your hands and knees so you can taste the clay.",0,0
RP6D0HSREVI4N,"After reading through volumes 1-4 and enjoying them immensely I was looking forward to volume 5. I'll begin with the good and go from there. The arts great. Its a wonderful blend of the moody, atmospheric art seen in previous volumes with distinctive enough edge so that the reader can easily tell whats going on without ruining the flow of the story (Something some of the previous issues had problems with).The story is its biggest flaw by far. A better writer could have condensed this story down to a single action packed issue and tacked it on to volume 4. It's not that the story's bad. It's that its stuck on the fence. I hate to compare different mediums but this feels like Moon Knights 'Spider-man 3'. Its crammed with characters that have zero development. It should have been made long enough to allow the characters to grow or even interact (specifically: Punisher and Toltec) or cut down enough to be used as a prologue in volume 4. As it is, volume 5 is in a no-mans land. It's just long enough to introduce or include a bevy of pointless characters to the plot but not long enough to develop them or even explain their motives. They're just 'there'.Worse than that though is that although some of the Moon Knight boxes have been ticked (Khonshu's admittedly fun and twisted cameos, Marc/Jake's self loathing/boozing) it's just not really Moon Knight. The writer just doesn't seem to get Moon Knight. It's like spiderman trying to be noir or wolverine having a good day. It just doesn't work.2 Stars solely for the Art.",0,0
R30JCR4YY40IFF,I'd love to give a review of the product but sadly what was delivered to my door was an empty bag. Unless it's invisible but I did feel around in there to be sure.Please give me my pen so I can change review!,0,0
R1W42JYFWU0JNC,"As a father of three daughters, I want my girls to grow up with a strong sense of self-image, and thus, I’ve become interested in YA fiction that tackles this theme. Since I also enjoy contemporary fantasy, I’m intrigued when the genre is used in a creative way to illustrate the theme. That’s what drew me to this book. Just consider this cool premise:Main character Lola has some body image issues. She feels she’s freakishly tall, awkward, fat, and generally unattractive. She’s teased at her summer camp job and bullied at school. Then without warning, she turns temporarily invisible. Now she can evade the bullies or even enact some revenge upon them, all while learning to love herself.Going in, I was expecting that Lola would experience significant personal growth by the end of the story. It wouldn’t be right for a book about self-esteem to not have that. Without considering that a spoiler by any means, I was pleased that Lola is definitely in a better place at the end of the book. However, I was disappointed by many other aspects—including plot and character elements, as well as overall execution—of the story.For a book with such a strong premise—a character who can turn invisible as a metaphor for not being seen for who she truly is—there was a significant lack of invisibility in the story. She spends very little time in her invisible state, and when she did, wasn’t merely invisible, but also intangible. In many other instances of invisibility of fiction, the character can be heard and felt. Not so here, but I’m not bothered by that because that works in the plot. With her friend Charlie’s help, Lola attempts to learn control over her new power, but very little of this was shown.Also, Lola would learn something new about her power and then tell Charlie or Jon—the boy she crushes over and eventually ends up in instalove with—about it in detail. This caused certain passages and descriptions to be repeated and told rather than shown. The reader learns (is told) that Lola isn’t the only character to have had this power, but its origin is never satisfyingly explained. I’m okay with suspending my disbelief that a character can become invisible, even if by magical reasons, but without an explanation, it reads solely as a plot device.But my biggest issue is with Lola as a narrator. For someone who is teased and bullied, she’s awfully judgmental. Throughout the book, we learn her negative opinions about the appearances and attitudes of her family members, and though her relationship with them is strengthened (abruptly) by the end, her initial feelings toward them make her not as likeable as she could be. At the start of the story, Jon hangs with the kids who bully Lola, and she forgives him far too quickly, which undermines her personal growth and doesn’t set a good example for teen girls.I was hoping for a creative and intriguing take on issues of self-esteem, but unfortunately, most of what I expected wasn’t visible in this book. The premise is clever, but I never felt the stakes tangibly built to a satisfying climax and resolution. Along with too much telling instead of showing, Invisible can only see TWO STARS.",0,0
R2SP3UTURCZ1P3,"I wanted an easy-to-use slicer to slice roast beef for our Christmas dinner, and this had mostly good reviews. However, it didn't work for me worth a hoot. The instructions (reasonably) say to remove and slicing blade and wash before using. I never managed to get the blade off, and the supposed instructions were no help. I returned it.",0,0
RQCHFXLWCKO0B,"What self-respecting critic of classic cinema would DARE give this higher than one star?  ""Crash"" was written and directed by liberals who want to look ""progressive"" and ""hip.""  Sorry, not convinced.  If you really believe this was the best film of 2006 then you need to see a therapist.",0,0
R1FK9LSXD0QGRD,Seeds look like black-eyed peas.  Not sure if they are Delonix regia seeds. Will plant and find out. Will change the review if the plant really turns out to be Delonix regia.,0,0
R2DNNIDUV53HKI,"All around this book is just cringe. I am an avid reader of smut, dark romance and bully romances and I could not finish this book. The FMC says NO and runs away yet he captures her and forces himself on her..  that's rape. I know sometimes in shifter romance dominance is a huge part but that doesn't equal rape. CNC is one thing but the main characters never have the conversation that would make it consensual. Literally it made me nauseated reading some of the ""sex"" (rape) scenes. I'm astonished at all the good reviews for this book. I was so excited and eager to expierence this book based of the reviews but honestly the characters aren't even likeable either.",0,0
R1732LGCXK4VYL,"Ordered this DVD twice, once with region rating that made it impossible to play and secondly, after previews the screen went blank....permanently!",0,0
R3OKIKGI1YMLAH,"If you're maybe 12 years old and like video games then this may have cinematography you would like.  Like watching a movie with a strobe light.  Holmes is an erudite British detective, not a comic-book super-hero who always has a 3-day growth of beard.  A terrible waste of some otherwise decent costumes and sets. They basically took a cheezy Kung Fu action movie, changed the name of the character to Holmes and set it in turn-of-the-century England.  Take away the scenery and make Sylvester Stallone the lead and you have a low-budget shoot-em-up action movie.  Zero stars.  And, subtract a few more stars for the total disrespect of a classic character.",0,0
R2UDLJ72FJVION,"Don't buy from ""Anybook"".  They are slow to send out the product - it took too long for me to get it.  I needed it for my daughter's school project.  Also when I emailed them, they had an auto response instead of a personal response and they never personally answered my email.  These people are not customer friendly at all.  If it was possible, I would give them zero stars.",0,0
R2RJ7NVKQCPN50,"Terrible smell, as other reviewer‘s mentioned. I agree that the smell does go away once it dries, but it is truly unpleasant to put on. I need a product that gives my hair some stick since my hair is fine, and this does that, but it is crunchier than I would like. It also is more of a foam versus a mousse consistency, which breaks up my curl families and doesn’t keep them together like I like. (Wavy/curly/frizzy/fine hair)",0,0
R1NTJ1CLN49TA,the worst star wars movie i ever seen. boring and stupid!,0,0
RT9G2RTT0KZVN,"The movie came out in 2017 depicting how, in 2019, there was going to be a huge heat wave, and hurricanes, tornadoes, floods , droughts, and a wave of destruction on our planet.  We lost entire cities!  Facing the destruction of our planet, the US and China worked tirelessly, to thwart the storms.  Yeah, We don't work with China.  We put up a net of 1000's of satellites called dutchboy to control the weather - more like the Bill Gates surveillance net.  But something went wrong - it always does ...IMDB gave this a rating of 5.3/10 - I think that is generous.",0,0
RV082D1XID6LE,"Don’t get me wrong. I love an alpha hero. but everyone with any power is a man : all the cops, mayors, leaders, bosses (crime and otherwise). It’s tedious. I even checked to see if this had been written in the 90s, it seemed so old fashioned. If not for the presence of the internet and cell phones I would have said it was written in the 80s.Although the Others have powerful females, there are none in leadership positions. The world building is comprehensive but still seems simplistic and has so many holes. Sometimes the Others’ animal natures allow them to figure things out and sometimes they’re clueless - or completely ignore their instincts. For example by  allowing an obviously duplicitous criminal access to their world and beloved heroine - for the sake of plot building. I don’t understand how this writer has been compared to Briggs and Ilona Andrews. There is no comparison. This feels YA in terms of its lack of sophistication and yet, I hate to think of young girls reading these books and seeing no female  leaders and not one single powerful savvy smart human woman. All the ‘good, innocent minded’ girls are being kept as slaves and sexually abused. So gross. Also - on a less intense note: there is a lot of dopey re-naming in this alternate world that is a carbon copy of ours. Weekday names: moonsday and thaisdsy? so creative...Countries: Affrika. Really? Sigh.Thumbs down. I gave 2 stars instead of one because of the complexity of the world building and because she isn’t the absolute worst writer in the genre. But it was hard. I even read the second in the series to see if the author ‘grew up’ and made it what it could be but I was actually even more grossed out and annoyed. So I am done with this author.",0,0
R1HGLPP2LG9DNE,"Just awful as compared with the previous books.  Dull and completely unengaging, I wish I could burn it, but alas, I bought it for my kindle.  So the only satisfaction I will have is deleting it, I guess.  Just a slog of a read, I only kept reading it because I kept waiting for it to get better.  If I wanted to read a boring history book, I'd have picked something from my old high school textbook list.  Don't waste your money, would be my advice.  I'd have given it a zero star rating, but it wouldn't let me.",0,0
R5ZK5XSXN5W8E,"I purchased this product through a different web store. Saw rave reviews about it and thought my wheels (which are fairly clean) would be no match for the awesome cleaning power that is touted in the product reviews I have seen and the videos I have watched with awe.I followed the instructions, yet somehow I barely saw any effect on the brake dust and dirt that was stuck on my wheels. In fact I can pretty much say that NONE of the dirt came off, only what appeared to be brake dust changed color and for some reason that wasn't much! Most of the spray stayed green on the wheel as I waited 5-8 minutes for it to take effect. It never did. On two cars!Did I get a bad batch? I have no idea, but I certainly can't spend this kind of money on a useless product.I would love to hear from the folks at Sonax. My experience seems way too isolated. I am curious as to what went wrong!",0,0
R22RAQNL0WOPOZ,"I wish I could rate them separately.  I've used two of the ink cartridges and had no problem.  About the quantity and quality that I got with the much more expensive Brother cartridges so I'm thrilled and thinking I've gotten a great bargain.  And I guess I got 1/2 of a great deal.Ever since I had to replace the drum unit close to half of what I print is smeared or just has trace ink smudges that force me to reprint and hope for the best.  Mostly this is just an aggravating wast of time, ink, and paper.  However as I sell stuff on ebay and print postage labels, it can be a big deal.  When they come out bad, I have to reprint, but more than 2x and you have to void the label.  The smudges are bad enough that I had several packages returned as the scan code couldn't be read.  (Yes, P.O. should have delivered according to readable address part, but there is no arguing with a government agency.  I didn't realize this was their policy until I was out a bunch of postal money and had undelivered packages.)Bottom line, avoid the drum like the plague it's no bargain.  I'm out over twice what a Brother name brand would have cost.",0,0
R13OF069YIA6A2,What can I say.  I was terribly bored with the book.  I put it down and I cannot remember how much I had read.  I personally feel many of the reviews are misleading with the interest.  Since I did not finish I cannot say too much but the biggest issue was that it was so slow.  The incident happens right away pretty much but it is so slow.  The book goes into the search and the family but it is just slow.  Even the lady finding the bodies was slow and uninteresting.,1,1
R2J5TNXAILVBOH,"Nice fan speed, air is fine, mist first of all leaks pretty heavily, & isn't exactly a fine mist that u want sprayed in ur face. It's kinda thick so can get u too wet. Most importantly though I bought it for my 7 month old when we're out in the summer heat, sometimes he gets a stream of water directly to his eye, not thrilled with that. 2 stars for function, although it's a nice looking fan.",0,0
R16AEXSE2KVQG1,"I received the dry mascara, this product will not even worth a single star also,  very bad experience, don't go a head with this product girls!! Stupidity it was...",0,0
R1M0937EF0AMX8,"I'm a big Lennon fan including his work with The Beatles (of course) and solo work such as ""Plastic Ono Band,"" ""Imagine,"" and ""Double Fantasy"".  Those are, of course, the bookends to his solo career coming in 1970-71 and 1980 and are also the more critically acclaimed Lennon solo albums, but I wanted to dig deeper into the middle period of his solo career, so began looking to this release, ""Mind Games"" and ""Sometime in New York City"".  Of those mid-70's releases from Lennon, the best reviews from critics and fans alike seem to be for this album, ""Walls and Bridges"", though all in all, many critics panned it.  And I hate to say it, but... those critics may have been right.I tend to judge an album I purchase from many years ago on two things:  first, how many well-known songs that I already know and like does it have?  If an album has 3-4 songs I've already heard and know I like, chances are pretty good I will enjoy that album.  And second, how good are the rest of the songs that I've not yet heard?  As for the known songs, there is of course the hit ""Whatever Gets You Through The Night,"" which is Lennon's first #1 solo single, but far from his best in my opinion.  Not a bad song, but one Lennon himself describes as a bit of silly fun and nothing more, and I tend to agree.  Not that there's anything wrong with a bit of fun, but that's generally not what I turn to Lennon for, so that song is just not much of an anchor for a great album to me.Then there is ""#9 Dream"" which also seems to be a fan favorite, but not so much for me.  Again, not a bad song, but on the list of Lennon's greatest solo achievements, this one is well down there for me because the sound of it is very echoey and over-produced, with Lennon's voice buried in the production.  I had hoped that was just a feature of this particular song, where the subject matter (a dream Lennon had) might at least half-way justify the rather blurry and unclear mix of sound (was Lennon trying to project the haziness of the dream he was writing about, perhaps?).  Sadly though, the bulk of the rest of the album is bogged down by the same production techniques and misplaced horns that only serve to bury the song Lennon has written.  Maybe this is a result of Lennon being less confident with the material and/or his singing at this ""lost weekend"" point of his career, but it just doesn't help the songs.  In the liner notes, this album is described as John's ""starkest"" work after only ""Plastic Ono Band"", and lyrically, that may be true as he was clearly adrift, but the lyrics are unfortunately lost in the production of this album which is anything BUT ""stark"".As for the songs themselves, the one I was most looking forward to was ""Nobody Loves You When You're Down and Out"" because I had heard the `demo' version of this song from the ""Wonsaponatime"" cd (which is a sampler of the Lennon Anthology box set) and absolutely loved it.  It would fit right on ""Plastic Ono Band"" or ""Imagine"" which are generally considered to be Lennon's 2 best solo releases, so I fully expected the finished version here to  be an instant favorite of mine, but... not so.  Instead the song is buried in the same production as much of the rest of the album with a horn section and echoey vocals literally ruining this great song.  Hearing how great this song sounds on ""Wonsaponatime"" compared to the dismal finished product here makes me wish I'd saved my money and bought the ""Anthology"" box set instead.""What You Got"" is a decent piece of Lennon getting a little funky with a syncopated rhythm accented by horns, but despite a very powerful and impassioned delivery, I find the lyrics a bit trite and simplistic for someone of Lennon's stature (""You don't know what ya got, until you lose it"".  Really? Is this already-known universal truth worth making into a song?).""Steel and Glass"" has already been mentioned in many reviews as a highlight.  Lennon himself has called it ""son of ""How Do You Sleep?"""", and therein lies the problem:  it's a virtual knockoff and I dare say if another artist had done ""Steel and Glass,"" Lennon would have a case for plagiarism.  As it stands, this passes as a highlight on ""Walls and Bridges"", but I can't listen to it without hearing the superior ""How Do You Sleep?"", so... this just doesn't do it for me either.But, it's not all bad news:  semi-bright spots include ""Going Down On Love"" and the bluesy ""Old Dirt Road""; ""Bless You"" and ""Scared"" are two of the better songs as well, but even those don't quite call out for an immediate repeat listen the way well over half the cuts did on ""Plastic Ono Band"" and ""Imagine"".In summary, much as I love John Lennon, I would give this album a very tepid 2.5 stars which I'm rounding down to 2 stars to offset some of the other reviews here that I think are just too generous.If you're after Lennon's ""hits"" from this album, I would recommend the ""Legend"" compilation first because it contains both ""Whatever Gets You Through The Night"" and ""#9 Dream"" plus non-album singles like ""Instant Karma!"", ""Cold Turkey,"" ""Give Peace A Chance"" and the Christmas favorite ""Happy XMAS (War Is Over)"" plus other outstanding cuts from Lennon's solo years that make that CD a much better listen than ""Walls and Bridges"".  If you have the Lennon ""hits"" but want more, be sure you have ""Plastic Ono Band,"" ""Imagine"" and ""Double Fantasy"" before this one as those are all superior albums compared to this one.  This album isn't horrible, but it's darn close to being designated ""For completists only"".",0,0
R3OJCWX7XMNF3P,"First Sentence: The accused was a wealthy man by the name of Pete Duffy, and his alleged crime was murder.How I Acquired the Book: I borrowed this book from my town's library.*You may not get what I am talking about in this review if you have not read the first two books in the series.*The Review: My fascination with John Grisham first began a few years ago, when I saw my father reading one of his novels. I don't recall which one it was, but it was about a trial and the lawyers, as always. I promised to myself, since I was a kid at the time (still am), that I would read his adult novels when I grew up someday. A few years later, the first Theodore Boone novel came out, and I, as a kid, was instantly drawn to it. I thought, perhaps I wouldn't have to wait that long to read a Grisham novel! And then I read it, and it ended on a cliffhanger, so of course I wanted the second one. When the second one came out, I raced to the library. I read it. And I was so, so, disappointed.Now, I do not claim to know John Grisham's works very well, since, as I stated before, I am a teenager. However, I do know enough that John Grisham is apparently the master of the legal thriller. After reading these three novels in the Theodore Boone series, I have trouble believing that.Why? Well, the first one was fine. It was short and kind of incomplete, but it had some nice Law-and-Order style drama. Why was I disappointed by the second one? Because it had nothing to do with the first one. This third book in the series faces the same problem.The second one focused on a kidnapping. This one focuses on a robbery. But that isn't the reason why I'm so annoyed. The reason is, HE IS NOT FOCUSING ON THE PETE DUFFY MURDER TRIAL. Sure, in the beginning of the book, there's a bit of tension with him. But that's it. Like in The Abduction, Duffy is pushed off to the side and completely forgotten about.Mr. Grisham has to realize that what draws people to his books are the courtroom aspect of it. Perhaps he thinks that with young children, who are the people this book is marketed to, he can get away with delaying it, putting it off; perhaps he even thinks this ramps up the suspense. But it's not working. Just think of it this way: if you heard about Theodore Boone: Kid Lawyer and knew you would have to wait two, possibly three more years for the conclusion to it, would you want to read it? If you knew, the author was going to write filler novel after filler novel in the series, not advancing the plot he started in the first book, would you want to read it?I'll be counting how many books it takes for Mr. Grisham to return to what I started reading Theodore Boone for. I'll be counting how many books it takes for him to realize that changing the subject pointlessly in this series is not what we want. I'll be counting how many books it takes for him to write about the darned Pete Duffy murder trial again. I'll be counting.-reviewed by a teenager. (I apologize for any teenagery and/or snarky comments in this review, if they have offended you. I understand they can be very annoying, just like teenagers themselves. In any case, thanks for dealing with them and thanks for reading this review.)",0,0
R2UVET9Y5LY7SN,"One star is too much for this movie.  This has to be one of the worst movies I have ever seen!  No kidding!  Don't waste your money or your time.  This movie felt like one long, boring commercial for the wineries!  It was marketed as a comedy...that in and of itself is hilarious...the movie wasn't funny at all!",0,0
R187OJCGFIZGJH,"This is an ersatz American adaptation of the marvellous French film 'L'appartement' directed by Gilles Mimouni which features  Monica Bellucci, Romane Bohringer and Vincent Cassel.  It's nowhere near as mysterious, pacey or erotic.  Furthermore, in contrast to the French version, it all ends happily.  The 'Rotten Tomatoes' rating of 26% says it all.  Give it a miss.",0,0
R2ZBE5NKRM9PWH,"This movie was ASS! With such a star studded crew you'd think that character development, good acting and logical plot progression would have me crying by the end right? Wrong! This movie is equivalent to a cheap middle school reproduction of Armageddon. DON'T WATCH!",0,0
REITNLD6RUQNG,"I dont know how this book got all these high reviews, the book was just common sense, if that.A very disappointing read.",0,0
R2IB3JWS5JJAH3,"Pretty crappy. They're made of what is evidently low-thread count construction ""paper"" (probably made from the pulped remains of ...something really flimsy). The top tab part was evidently cut by hands using scissors- all uneven and rough edges. I think this company is probably bogus...maybe some gnomes somewhere trying to make a few pennies? The bottom expandable part is small and has to be wrestled with. Not worth the five bucks or the minutes i spent selecting/carrying/reviewing them. Yuck.",0,0
R3RCXC771ILN5R,Not even close to the original in terms of quality and interest. Special effects poorly done and almost as bad as the acting. 2 stars is generous. Gives one the impression this was done purely for the net income using a single famous actor for draw. Modest ticket sales minus a small budget = large profit for a very few. Was it a reward? Little work for a lot of cash. Skip it without regrets.,0,0
R277UBYLI5TDJK,"The premise of The Mandibles' story is how they respond when the economic constructs and societal norms they take as given go belly-up. There was an early chapter - where Lowell was waxing lyrical on economic theory - when I almost gave up which would have consigned this read to a 1-star rating [for me a too-bad-to-bother-finishing book]. Obviously I persisted yet while there were rare moments of brilliant insight and clever scene-stealing, these were too few and far between and for the most part, this felt like an awfully long-winded and pointless journey.For me, Shriver never reached the 'heights' of We Need To Talk About Kevin and I think The Mandibles has just banished her from my future bookshelves.",0,0
R3DSJ3LQEQ9GQS,"This was probably my least favorite Nora Roberts standalone in YEARS. I was a little worried after the oddness that was YEAR ONE, but this actually turned out even worse than I expected. It took literally TWO HUNDRED PAGES before the romance in this romance novel started. Literally 200 pages before the two main characters met more than for a moment where they both saw each other in the aftermath of the initial starting tragedy. I wish I was exaggerating, but I doublechecked the page count when I got ready to post this review.The other issue was that there was no surprise or mystery really AT ALL. We knew the identity (and had a ton of time in their POV) almost from the start, and said baddie was not remotely relatable, and the more we spent time in their POV, the more I wanted to just toss the book away.Once the romance finally got going, it was a little easier to read, and as always I did love the way Nora wrote the family relationships and CeCe was a delight. But it just wasn't enough to make up for the slog of the first full half of the book and the offputting antagonist.",0,0
R2498SB14ZX8OH,Don't waste your money. You'll starve - and you'll gain the weight right back when you are done (and maybe a few more pounds!) Don't buy this book - buy a gym membership instead! Seriously - check out the reviews online!,0,0
R2XMOF7H7RUMN2,"This movie was so boring I could not even sit through it without fast forwarding it to the end.Not only was it boring and the music completely annoying, Amazon fed me a standard definition version, which made the experience that much worse.I am not sure why Amazon lowered the feed from HD to standard. I stream HD movies from Netflix all the time without any problem.I am sure some people loved this movie. I found it to be less than 1 star. Sorry.",0,0
